out_frame,src_frame,loop,brightness_gain,brightness_bias,noise_sigma,gaussian_blur,motion_blur,shake_dx,shake_dy,target_occluders,distractor_people,blue_distractors,protected_waypoint_window
2664,835,3,1.0379,-15.54,13.90,9,15,0.72,-1.63,1,2,0,0
2665,834,3,1.0562,-15.66,13.90,9,15,-3.38,2.71,0,2,0,0
2666,833,3,1.0608,-17.09,13.90,9,15,1.18,-3.41,0,2,0,0
2667,832,3,1.0184,-13.50,13.90,9,15,2.62,1.22,0,2,0,0
2668,831,3,0.9938,-12.70,13.90,9,15,-4.50,0.76,1,2,0,0
2669,830,3,1.0731,-15.76,13.90,9,15,-3.07,-3.72,1,2,0,0
2670,829,3,1.0566,-17.37,13.90,9,15,0.47,3.34,1,2,0,0
2671,828,3,1.0213,-19.07,13.90,9,15,5.93,2.15,1,2,0,0
2672,827,3,1.0036,-20.83,13.90,9,15,-9.99,2.77,0,2,0,0
2673,826,3,1.0517,-20.11,13.90,9,15,-2.82,3.12,0,2,0,0
2674,825,3,0.9999,-16.95,13.90,9,15,-1.00,-0.47,0,2,0,0
2675,824,3,0.9805,-19.17,13.90,9,15,-2.60,-2.56,0,2,0,0
2676,823,3,0.9832,-12.35,13.90,9,15,7.37,2.27,0,2,0,0
2677,822,3,1.0149,-15.53,13.90,9,15,-5.25,2.67,1,2,0,0
2678,821,3,0.9930,-14.67,13.90,9,15,1.87,1.32,1,2,0,0
2679,820,3,1.0041,-15.10,13.90,9,15,-2.11,3.37,1,2,0,0
2680,819,3,1.0069,-13.78,13.90,9,15,2.67,1.84,1,2,0,0
2681,818,3,0.9688,-15.84,13.90,9,15,1.19,-4.81,1,2,1,0
2682,817,3,0.9858,-13.77,13.90,9,15,0.31,1.92,0,2,1,0
2683,816,3,0.9760,-16.37,13.90,9,15,-3.76,-4.92,0,2,1,0
2684,815,3,0.9552,-14.60,13.90,9,15,-4.08,3.49,0,2,1,0
2685,814,3,0.9855,-12.66,13.90,9,15,7.52,-0.88,1,2,1,0
2686,813,3,0.9535,-14.43,13.90,9,15,5.36,2.66,1,2,1,0
2687,812,3,0.9008,-15.97,13.90,9,15,3.93,0.21,1,2,1,0
2688,811,3,0.9589,-14.47,13.90,9,15,-0.91,6.77,1,2,1,0
2689,810,3,0.9183,-15.73,13.90,9,15,-0.86,1.60,0,2,1,0
2690,809,3,0.9602,-15.73,13.90,9,15,0.57,-1.71,0,2,1,0
2691,808,3,0.9588,-14.91,13.90,9,15,0.33,-2.72,0,0,1,0
2692,807,3,0.9394,-12.05,13.90,9,15,1.79,2.07,0,0,1,0
2693,806,3,0.9280,-13.80,13.90,9,15,-2.55,-2.04,0,0,1,0
2694,805,3,0.9561,-15.56,13.90,9,15,-3.76,-0.25,1,0,1,0
2695,804,3,0.9139,-11.50,13.90,9,15,0.31,4.76,1,0,1,0
2696,803,3,0.9162,-14.11,13.90,9,15,-0.63,2.20,1,0,1,0
2697,802,3,0.9263,-12.13,13.90,9,15,-0.24,-1.66,1,0,1,0
2698,801,3,0.9376,-9.21,13.90,9,15,8.44,0.58,1,0,1,0
2699,800,3,0.9560,-9.42,13.90,9,15,8.40,3.62,0,0,1,0
2700,799,3,0.9111,-11.81,13.90,9,15,1.94,-0.37,0,0,2,0
2701,798,3,0.8800,-14.12,13.90,9,15,0.45,-1.56,0,2,2,0
2702,797,3,0.9143,-9.74,13.90,9,15,-0.92,4.61,1,2,2,0
2703,796,3,0.9373,-10.15,13.90,9,15,0.77,-0.60,1,2,2,0
2704,795,3,0.9219,-15.64,13.90,9,15,5.93,3.72,1,2,2,0
2705,794,3,0.8972,-14.12,13.90,9,15,1.25,-0.29,1,2,2,0
2706,793,3,0.9272,-10.88,13.90,9,15,-3.06,6.51,0,2,2,0
2707,792,3,0.9014,-12.90,13.90,9,15,0.48,2.79,0,2,2,0
2708,791,3,0.8880,-15.90,13.90,9,0,-7.12,-0.43,0,2,2,0
2709,790,3,0.9227,-14.05,13.90,9,0,-1.82,-0.15,0,2,2,0
2710,789,3,0.8739,-4.80,13.90,0,0,-4.23,-1.21,0,2,2,0
2711,788,3,0.8635,-14.39,13.90,0,0,2.74,0.63,1,2,2,0
2712,787,3,0.8894,-10.85,13.90,0,0,-4.70,1.64,1,2,2,0
2713,786,3,0.8668,-8.61,13.90,0,0,0.63,4.39,1,2,2,0
2714,785,3,0.8643,-9.07,13.90,0,0,-4.06,3.22,1,2,2,0
2715,784,3,0.8679,-12.36,13.90,0,0,-7.08,-3.68,1,2,2,0
2716,783,3,0.8490,-6.56,13.90,0,0,-3.57,3.73,0,2,2,0
2717,782,3,0.8855,-13.68,13.90,0,0,2.78,0.14,0,2,2,0
2718,781,3,0.8949,-9.66,13.90,0,0,-0.68,-2.53,0,2,2,0
2719,780,3,0.8604,-9.62,13.90,0,0,4.46,-0.81,1,2,2,0
2720,779,3,0.8531,-8.75,13.90,0,0,-1.97,0.43,1,2,2,0
2721,778,3,0.8577,-6.72,13.90,0,0,-0.39,-2.65,1,2,2,0
2722,777,3,0.8987,-6.91,13.90,0,0,1.98,-3.91,1,2,2,0
2723,776,3,0.8565,-11.00,13.90,0,0,5.07,-1.90,0,2,2,0
2724,775,3,0.8560,-9.19,13.90,0,0,0.64,2.82,0,2,2,0
2725,774,3,0.8497,-12.26,13.90,0,0,-1.02,4.69,0,2,2,0
2726,773,3,0.8859,-9.68,13.90,0,0,-3.67,-1.78,0,2,2,0
2727,772,3,0.8592,-7.20,13.90,0,0,0.43,1.44,0,2,1,0
2728,771,3,0.8488,-9.06,13.90,0,0,-1.17,-0.37,1,0,1,0
2729,770,3,0.8302,-8.71,13.90,0,0,0.47,2.02,1,0,1,0
2730,769,3,0.8543,-6.29,13.90,0,0,2.24,-6.99,1,0,1,0
2731,768,3,0.8676,-11.35,13.90,0,0,-6.46,2.09,1,0,1,0
2732,767,3,0.8681,-8.41,13.90,0,0,-3.83,-1.81,1,0,1,0
2733,766,3,0.8222,-4.88,13.90,0,0,7.37,0.50,0,0,1,0
2734,765,3,0.8390,-9.22,13.90,0,0,-1.08,-3.52,0,0,1,0
2735,764,3,0.8857,-4.56,13.90,0,0,-1.69,-1.30,0,0,1,0
2736,763,3,0.8609,-11.02,13.90,0,0,3.12,-3.72,0,0,1,0
2737,762,3,0.9127,-9.66,13.90,0,0,3.75,4.75,1,0,1,0
2738,761,3,0.8101,-4.16,13.90,0,0,8.51,-1.95,1,2,1,0
2739,760,3,0.8374,-6.50,13.90,0,0,1.40,-2.90,1,2,1,0
2740,759,3,0.8851,-1.24,13.90,0,0,0.00,-2.25,0,2,1,0
2741,758,3,0.8701,-5.53,13.90,0,0,1.75,0.57,0,2,1,0
2742,757,3,0.8354,-4.62,13.90,0,0,-3.81,1.85,0,2,1,0
2743,756,3,0.8430,-4.44,13.90,0,0,-3.44,0.89,0,2,1,0
2744,755,3,0.8557,-4.32,13.90,0,0,-1.27,3.29,0,2,1,0
2745,754,3,0.8546,-4.21,13.90,0,0,3.27,-0.00,1,2,1,0
2746,753,3,0.8564,-5.89,13.90,0,0,4.32,2.03,1,2,0,0
2747,752,3,0.8621,-9.28,13.90,0,0,7.27,0.38,1,2,0,0
2748,751,3,0.8752,0.19,13.90,0,0,6.62,1.40,1,2,0,0
2749,750,3,0.9017,-6.67,13.90,0,0,-0.62,0.29,1,2,0,0
2750,749,3,0.8726,-3.01,13.90,0,0,0.85,1.02,0,2,0,0
2751,748,3,0.8358,-4.95,13.90,0,0,-3.00,-0.54,0,2,0,0
2752,747,3,0.9053,-6.44,13.90,0,0,10.23,-1.76,0,2,0,0
2753,746,3,0.8839,-5.82,13.90,0,0,-0.10,-0.13,0,2,0,0
2754,745,3,0.8943,-6.18,13.90,0,0,3.57,2.58,1,2,0,0
2755,744,3,0.8693,-6.58,13.90,9,0,-4.45,-1.50,1,2,0,0
2756,743,3,0.8699,-2.63,13.90,9,0,8.38,-0.78,1,2,0,0
2757,742,3,0.8898,-6.68,13.90,9,0,2.11,1.01,1,2,0,0
2758,741,3,0.8984,-3.25,13.90,9,0,6.41,-2.36,0,2,0,0
2759,740,3,0.8282,-3.24,13.90,9,0,-1.57,0.12,0,2,0,0
2760,739,3,0.8534,-5.25,13.90,9,0,-0.01,10.52,0,2,0,0
2761,738,3,0.8619,-0.52,13.90,9,0,1.38,3.26,0,2,0,0
2762,737,3,0.9372,-1.42,13.90,9,0,6.26,0.05,1,2,0,0
2763,736,3,0.8655,-2.48,13.90,9,0,4.80,-3.79,1,2,0,0
2764,735,3,0.8860,3.81,13.90,9,0,-0.50,1.64,1,2,0,0
2765,734,3,0.8637,1.74,13.90,9,0,-3.54,-0.03,1,0,0,0
2766,733,3,0.9003,2.49,13.90,9,0,-5.25,-0.85,1,0,0,0
2767,732,3,0.9272,-5.91,13.90,9,0,-3.70,-8.49,1,0,0,0
2768,731,3,0.9047,-2.09,13.90,9,0,6.72,5.14,0,0,0,0
2769,730,3,0.9294,-0.24,13.90,9,0,4.66,0.28,0,0,0,0
2770,729,3,0.9054,-1.60,13.90,9,0,-4.51,0.17,0,0,0,0
2771,728,3,0.9253,2.25,13.90,9,0,2.81,-0.15,1,0,1,0
2772,727,3,0.9343,-2.81,13.90,9,0,-7.22,0.84,1,0,1,0
2773,726,3,0.9513,0.94,13.90,9,0,-3.01,1.49,1,0,1,0
2774,725,3,0.9435,0.59,13.90,9,0,1.03,0.04,1,0,1,0
2775,724,3,0.9642,2.74,13.90,9,0,2.60,0.79,0,2,1,0
2776,723,3,0.9032,-2.82,13.90,9,0,0.76,3.48,0,2,1,0
2777,722,3,0.9488,3.06,13.90,9,0,1.89,-2.06,0,2,1,0
2778,721,3,0.9429,6.26,13.90,9,0,1.44,-1.93,0,2,1,0
2779,720,3,0.9950,-3.04,13.90,9,0,-4.80,1.48,1,2,1,0
2780,719,3,0.9414,4.15,13.90,9,0,-1.45,2.60,1,2,1,0
2781,718,3,0.9765,6.96,13.90,9,0,3.59,-2.95,1,2,1,0
2782,717,3,0.9606,2.29,13.90,9,0,-1.77,4.92,1,2,1,0
2783,716,3,0.9873,2.48,13.90,9,0,1.49,0.51,1,2,1,0
2784,715,3,1.0038,3.96,13.90,9,0,1.28,0.04,1,2,1,0
2785,714,3,0.9625,4.20,13.90,9,0,-4.73,6.70,0,2,1,0
2786,713,3,0.9777,7.60,13.90,9,0,-0.31,-0.62,0,2,1,0
2787,712,3,0.9473,3.73,13.90,9,0,-5.03,1.46,0,2,1,0
2788,711,3,0.9572,6.89,13.90,9,0,1.46,-4.18,1,2,1,0
2789,710,3,0.9745,4.70,13.90,9,0,-5.49,2.06,1,2,1,0
2790,709,3,0.9581,4.25,13.90,9,0,4.16,0.92,1,2,2,0
2791,708,3,0.9827,8.32,13.90,9,0,-0.04,0.47,1,2,2,0
2792,707,3,0.9900,1.96,13.90,9,0,0.00,-1.34,0,2,2,0
2793,706,3,1.0317,3.27,13.90,9,0,-4.96,1.02,0,2,2,0
2794,705,3,0.9747,6.65,13.90,9,0,0.11,-4.01,0,2,2,0
2795,704,3,1.0291,6.48,13.90,9,0,-3.67,1.18,0,2,2,0
2796,703,3,0.9959,3.25,13.90,9,0,-4.34,2.57,0,2,2,0
2797,702,3,0.9692,8.63,13.90,9,0,5.81,-3.38,1,2,2,0
2798,701,3,1.0205,2.36,13.90,9,0,-5.91,1.72,1,2,2,0
2799,700,3,1.0310,6.49,13.90,9,0,-4.38,2.61,1,2,2,0
2800,699,3,1.0185,-0.56,13.90,9,15,1.21,5.33,1,2,2,0
2801,698,3,1.0418,5.20,13.90,9,15,-2.82,1.93,1,2,2,0
2802,697,3,1.0232,8.26,13.90,9,15,2.29,2.76,0,0,2,0
2803,696,3,1.0288,6.74,13.90,9,15,-4.43,7.68,0,0,2,0
2804,695,3,1.0679,3.44,13.90,9,15,-6.37,-0.68,0,0,2,0
2805,694,3,1.0335,1.78,13.90,0,15,1.33,-1.14,1,0,2,0
2806,693,3,1.0565,6.37,13.90,0,15,0.25,-1.79,1,0,2,0
2807,692,3,1.0061,8.35,13.90,0,15,-3.40,3.22,1,0,2,0
2808,691,3,1.0518,3.83,13.90,0,15,0.32,2.16,1,0,2,0
2809,690,3,1.0467,6.07,13.90,0,15,2.71,1.39,0,0,2,0
2810,689,3,1.0481,8.00,13.90,0,15,-4.62,2.03,0,0,2,0
2811,688,3,1.0635,8.75,13.90,0,15,-4.83,-1.59,0,0,2,0
2812,687,3,1.0541,12.00,13.90,0,15,-3.48,0.26,0,2,2,0
2813,686,3,1.0916,10.95,13.90,0,15,-0.24,5.61,0,2,2,0
2814,685,3,1.0768,12.61,13.90,0,15,-2.02,0.60,1,2,2,0
2815,684,3,1.0769,9.56,13.90,0,15,-0.76,5.42,1,2,2,0
2816,683,3,1.1123,8.07,13.90,0,15,6.88,0.91,1,2,2,0
2817,682,3,1.0548,10.96,13.90,0,15,3.94,0.48,1,2,1,0
2818,681,3,1.1101,10.24,13.90,0,15,-6.44,-0.34,1,2,1,0
2819,680,3,1.1083,13.64,13.90,0,15,2.59,-0.11,0,2,1,0
2820,679,3,1.1336,11.42,13.90,0,15,-3.81,0.84,0,2,1,0
2821,678,3,1.0626,9.90,13.90,0,15,1.80,-0.40,0,2,1,0
2822,677,3,1.0932,8.88,13.90,0,15,-2.23,2.75,1,2,1,0
2823,676,3,1.1182,10.28,13.90,0,15,2.83,5.04,1,2,1,0
2824,675,3,1.1032,12.85,13.90,0,15,-2.03,1.96,1,2,1,0
2825,674,3,1.1111,15.27,13.90,0,15,1.32,0.28,1,2,1,0
2826,673,3,1.0901,10.38,13.90,0,15,-0.48,1.36,0,2,1,0
2827,672,3,1.1138,12.11,13.90,0,15,4.88,-0.31,0,2,1,0
2828,671,3,1.1004,13.48,13.90,0,15,5.47,3.16,0,2,1,0
2829,670,3,1.1057,6.98,13.90,0,15,1.89,-0.71,0,2,1,0
2830,669,3,1.1019,12.21,13.90,0,15,-2.29,-1.51,0,2,1,0
2831,668,3,1.1614,12.81,13.90,0,15,1.27,0.49,1,2,1,0
2832,667,3,1.0774,7.53,13.90,0,15,-1.82,-3.21,1,2,1,0
2833,666,3,1.1142,12.47,13.90,0,15,3.88,-2.24,1,2,1,0
2834,665,3,1.0988,12.34,13.90,0,15,1.12,-1.74,1,2,1,0
2835,664,3,1.1238,11.00,13.90,0,15,-0.25,0.31,1,2,1,0
2836,663,3,1.1515,10.61,13.90,0,15,7.68,0.51,0,2,0,0
2837,662,3,1.1291,15.11,13.90,0,15,-4.77,-0.03,0,2,0,0
2838,661,3,1.1669,12.92,13.90,0,15,-6.47,-1.87,0,2,0,0
2839,660,3,1.1892,16.69,13.90,0,15,-3.10,0.81,1,0,0,0
2840,659,3,1.1367,13.89,13.90,0,15,-0.15,-2.17,1,0,0,0
2841,658,3,1.1560,14.99,13.90,0,15,1.69,0.29,1,0,0,0
2842,657,3,1.1567,11.81,13.90,0,15,-1.21,2.88,1,0,0,0
2843,656,3,1.1080,13.83,13.90,0,15,3.30,-1.60,0,0,0,0
2844,655,3,1.1444,15.84,13.90,0,15,-4.23,-0.37,0,0,0,0
2845,654,3,1.1874,15.66,13.90,0,15,0.19,-4.51,0,0,0,0
2846,653,3,1.1415,13.05,13.90,0,15,5.01,-5.07,0,0,0,0
2847,652,3,1.1378,12.96,13.90,0,15,6.27,1.13,0,0,0,0
2848,651,3,1.1532,13.16,13.90,0,0,2.60,4.13,1,0,0,0
2849,650,3,1.1476,10.75,13.90,0,0,4.44,0.98,1,2,0,0
2850,649,3,1.1814,12.14,13.90,9,0,-0.20,-2.99,1,2,0,0
2851,648,3,1.1510,14.38,13.90,9,0,-0.87,1.09,1,2,0,0
2852,647,3,1.1856,18.05,13.90,9,0,-1.76,-5.33,1,2,0,0
2853,646,3,1.1479,15.72,13.90,9,0,0.36,-0.67,0,2,0,0
2854,645,3,1.1323,16.65,13.90,9,0,-3.22,2.82,0,2,0,0
2855,644,3,1.1491,10.19,13.90,9,0,7.52,-1.26,0,2,0,0
2856,643,3,1.1118,10.99,13.90,9,0,0.82,-0.25,0,2,0,0
2857,642,3,1.1611,18.61,13.90,9,0,6.28,0.86,1,2,0,0
2858,641,3,1.1556,10.76,13.90,9,0,-2.01,-4.43,1,2,0,0
2859,640,3,1.1128,18.77,13.90,9,0,3.02,0.28,1,2,0,0
2860,639,3,1.1196,14.97,13.90,9,0,2.42,4.76,0,2,0,0
2861,638,3,1.1022,18.71,13.90,9,0,-3.48,2.87,0,2,1,0
2862,637,3,1.1524,12.92,13.90,9,0,1.09,-0.95,0,2,1,0
2863,636,3,1.1141,18.64,13.90,9,0,-4.73,-0.27,0,2,1,0
2864,635,3,1.1237,17.17,13.90,9,0,5.25,1.82,0,2,1,0
2865,634,3,1.1059,16.80,13.90,9,0,2.95,-0.03,1,2,1,0
2866,633,3,1.1450,17.57,13.90,9,0,-5.10,0.23,1,2,1,0
2867,632,3,1.1523,17.70,13.90,9,0,10.68,5.93,1,2,1,0
2868,631,3,1.1675,17.67,13.90,9,0,0.78,0.34,1,2,1,0
2869,630,3,1.1089,14.92,13.90,9,0,0.00,2.79,1,2,1,0
2870,629,3,1.1074,13.61,13.90,9,0,-2.17,4.41,0,2,1,0
2871,628,3,1.1124,18.31,13.90,9,0,-2.81,2.61,0,2,1,0
2872,627,3,1.1229,17.21,13.90,9,0,9.45,3.28,0,2,1,0
2873,626,3,1.1398,12.07,13.90,9,0,1.39,-0.10,0,2,1,0
2874,625,3,1.1623,15.67,13.90,9,0,-0.65,4.12,1,2,1,0
2875,624,3,1.1068,20.29,13.90,9,0,1.66,0.99,1,2,1,0
2876,623,3,1.1570,18.70,13.90,9,0,2.65,2.63,1,0,1,0
2877,622,3,1.1037,21.96,13.90,9,0,0.91,-3.51,1,0,1,0
2878,621,3,1.1202,17.60,13.90,9,0,-1.39,-1.67,0,0,1,0
2879,620,3,1.0714,13.43,13.90,9,0,-3.89,-0.57,0,0,1,0
2880,619,3,1.0895,20.78,13.90,9,0,1.91,4.98,0,0,2,0
2881,618,3,1.0951,14.51,13.90,9,0,2.05,0.69,0,0,2,0
2882,617,3,1.0992,19.94,13.90,9,0,-6.81,-2.54,1,0,2,0
2883,616,3,1.1169,19.69,13.90,9,0,3.94,0.79,1,0,2,0
2884,615,3,1.0817,20.57,13.90,9,0,-4.14,0.63,1,0,2,0
2885,614,3,1.1153,19.00,13.90,9,0,4.33,1.12,1,0,2,0
2886,613,3,1.0788,18.07,13.90,9,0,-1.43,1.33,1,2,2,0
2887,612,3,1.0984,19.32,13.90,9,0,-1.50,-1.35,1,2,2,0
2888,611,3,1.0928,13.38,13.90,9,0,1.16,1.97,0,2,2,0
2889,610,3,1.0697,15.66,13.90,9,0,-5.26,-0.20,0,2,2,0
2890,609,3,1.0469,17.84,13.90,9,0,1.39,-1.64,0,2,2,0
2891,608,3,1.0354,17.69,13.90,9,0,1.41,2.53,1,2,2,0
2892,607,3,1.0655,12.09,13.90,9,0,-0.02,-0.49,1,2,2,0
2893,606,3,1.0640,18.99,13.90,9,0,-4.27,2.97,1,2,2,0
2894,605,3,1.0554,17.38,13.90,9,0,-4.67,-2.02,1,2,2,0
2895,604,3,1.0487,13.28,13.90,9,0,-3.01,-2.95,0,2,2,0
2896,603,3,1.0341,12.67,13.90,9,0,-2.60,1.10,0,2,2,0
2897,602,3,1.0705,17.74,13.90,9,0,-0.61,-3.46,0,2,2,0
2898,601,3,1.0597,13.45,13.90,9,0,-8.54,-3.21,0,2,2,0
2899,600,3,1.0148,16.54,13.90,9,0,-1.59,-3.29,1,2,2,0
2900,599,3,1.0642,20.03,13.90,0,0,2.15,1.88,1,2,2,0
2901,598,3,1.0249,18.92,13.90,0,0,-4.68,9.67,1,2,2,0
2902,597,3,1.0331,12.28,13.90,0,0,1.47,-1.98,1,2,2,0
2903,596,3,1.0043,12.44,13.90,0,0,1.15,0.56,1,2,2,0
2904,595,3,1.0275,18.20,13.90,0,0,-1.60,0.51,1,2,2,0
2905,594,3,1.0210,18.12,13.90,0,0,-2.21,3.64,0,2,2,0
2906,593,3,0.9885,13.63,13.90,0,0,3.68,-1.50,0,2,2,0
2907,592,3,1.0135,15.88,13.90,0,0,-3.08,-2.78,0,2,1,0
2908,591,3,1.0109,14.95,13.90,0,0,-1.93,-1.49,1,2,1,0
2909,590,3,0.9792,13.79,13.90,0,0,-0.86,-0.57,1,2,1,0
2910,589,3,0.9830,12.84,13.90,0,0,-3.90,0.17,1,2,1,0
2911,588,3,1.0169,13.05,13.90,0,0,-0.57,1.37,1,2,1,0
2912,587,3,1.0275,12.94,13.90,0,0,1.39,-1.67,0,2,1,0
2913,586,3,0.9588,14.49,13.90,0,0,7.47,-2.90,0,0,1,0
2914,585,3,0.9659,17.01,13.90,0,0,-5.42,-3.76,0,0,1,0
2915,584,3,0.9841,15.86,13.90,0,0,-1.30,-2.86,0,0,1,0
2916,583,3,0.9560,20.34,13.90,0,0,-2.16,-1.68,0,0,1,0
2917,582,3,0.9481,15.99,13.90,0,0,0.95,0.28,1,0,1,0
2918,581,3,0.9719,16.33,13.90,0,0,-2.75,0.64,1,0,1,0
2919,580,3,0.9677,15.03,13.90,0,0,-1.98,4.80,1,0,1,0
2920,579,3,0.9485,19.07,13.90,0,0,-3.95,-1.50,1,0,1,0
2921,578,3,0.9520,15.72,13.90,0,0,2.84,5.32,1,0,1,0
2922,577,3,0.9710,15.44,13.90,0,0,-2.13,-3.05,0,0,1,0
2923,576,3,0.9477,13.78,13.90,0,0,1.55,-1.90,0,2,1,0
2924,575,3,0.9656,11.26,13.90,0,0,5.17,-0.04,0,2,1,0
2925,574,3,0.9375,11.76,13.90,0,0,-0.96,0.76,1,2,1,0
2926,573,3,0.9391,12.42,13.90,0,0,-1.62,2.61,1,2,0,0
2927,572,3,0.9580,10.36,13.90,0,0,1.51,-4.20,1,2,0,0
2928,571,3,0.9500,10.06,13.90,0,0,-4.89,-3.43,1,2,0,0
2929,570,3,0.9354,13.20,13.90,0,0,0.55,-2.87,0,2,0,0
2930,569,3,0.9537,12.64,13.90,0,0,2.06,-0.29,0,2,0,0
2931,568,3,0.9134,9.11,13.90,0,0,-1.04,-2.73,0,2,0,0
2932,567,3,0.9067,17.20,13.90,0,0,-1.02,-0.53,0,2,0,0
2933,566,3,0.9168,11.33,13.90,0,0,-0.99,1.04,0,2,0,0
2934,565,3,0.9288,16.39,13.90,0,0,-3.99,4.39,1,2,0,0
2935,564,3,0.9413,14.94,13.90,0,0,3.14,-1.23,1,2,0,0
2936,563,3,0.8823,9.93,13.90,0,0,-1.18,2.21,1,2,0,0
2937,562,3,0.8905,11.82,13.90,0,0,1.91,-3.73,1,2,0,0
2938,561,3,0.9311,13.45,13.90,0,0,7.05,0.29,1,2,0,0
2939,560,3,0.8641,20.30,13.90,0,0,2.06,-4.24,0,2,0,0
2940,559,3,0.9247,12.53,13.90,0,15,7.67,-1.64,0,2,0,0
2941,558,3,0.9432,14.55,13.90,0,15,3.52,-0.93,0,2,0,0
2942,557,3,0.8617,11.54,13.90,0,15,7.72,-0.20,1,2,0,0
2943,556,3,0.9161,13.18,13.90,0,15,2.13,1.29,1,2,0,0
2944,555,3,0.9164,10.94,13.90,0,15,-3.52,3.97,1,2,0,0
2945,554,3,0.9168,10.58,13.90,9,15,0.74,1.75,1,2,0,0
2946,553,3,0.9062,9.50,13.90,9,15,5.83,-0.95,0,2,0,0
2947,552,3,0.8701,2.47,13.90,9,15,-0.20,0.17,0,2,0,0
2948,551,3,0.8669,8.61,13.90,9,15,-4.15,6.21,0,2,0,0
2949,550,3,0.8643,7.60,13.90,9,15,1.19,-0.17,0,2,0,0
2950,549,3,0.8872,10.25,13.90,9,15,1.14,1.75,0,0,0,0
2951,548,3,0.8987,17.15,13.90,9,15,1.46,1.70,1,0,1,0
2952,547,3,0.8497,4.64,13.90,9,15,-4.15,-1.19,1,0,1,0
2953,546,3,0.8791,10.93,13.90,9,15,4.68,0.14,1,0,1,0
2954,545,3,0.8555,10.00,13.90,9,15,-3.36,5.98,1,0,1,0
2955,544,3,0.8167,9.03,13.90,9,15,-9.02,0.54,1,0,1,0
2956,543,3,0.8913,10.43,13.90,9,15,-3.53,4.34,0,0,1,0
2957,542,3,0.8431,13.46,13.90,9,15,-0.94,4.55,0,0,1,0
2958,541,3,0.8957,11.91,13.90,9,15,3.06,0.77,0,0,1,0
2959,540,3,0.8376,15.66,13.90,9,15,3.28,-3.17,1,0,1,0
2960,539,3,0.8599,5.77,13.90,9,15,2.03,4.88,1,2,1,0
2961,538,3,0.8617,11.55,13.90,9,15,-0.69,0.62,1,2,1,0
2962,537,3,0.8323,10.30,13.90,9,15,-8.21,-1.81,1,2,1,0
2963,536,3,0.8490,10.43,13.90,9,15,-0.69,2.73,0,2,1,0
2964,535,3,0.8413,7.76,13.90,9,15,-9.73,-1.03,0,2,1,0
2965,534,3,0.8278,5.47,13.90,9,15,-1.55,1.73,0,2,1,0
2966,533,3,0.8192,12.22,13.90,9,15,-4.08,1.40,0,2,1,0
2967,532,3,0.8989,5.47,13.90,9,15,2.67,0.46,0,2,1,0
2968,531,3,0.8652,9.21,13.90,9,15,-2.51,1.52,1,2,1,0
2969,530,3,0.8817,9.38,13.90,9,15,0.06,1.44,1,2,1,0
2970,529,3,0.8646,8.81,13.90,9,15,-3.62,7.55,1,2,2,0
2971,528,3,0.8603,8.13,13.90,9,15,0.20,-3.88,1,2,2,0
2972,527,3,0.8632,9.13,13.90,9,15,-3.65,2.41,1,2,2,0
2973,526,3,0.8857,10.08,13.90,9,15,3.41,-6.35,0,2,2,0
2974,525,3,0.8887,5.37,13.90,9,15,-1.96,3.49,0,2,2,0
2975,524,3,0.8795,5.88,13.90,9,15,-1.82,-2.38,0,2,2,0
2976,523,3,0.9177,6.16,13.90,9,15,-6.38,0.01,0,2,2,0
2977,522,3,0.8554,6.54,13.90,9,15,-2.29,-3.20,1,2,2,0
2978,521,3,0.8843,12.78,13.90,9,15,1.68,1.39,1,2,2,0
2979,520,3,0.9050,8.04,13.90,9,15,3.99,3.34,1,2,2,0
2980,519,3,0.8504,6.74,13.90,9,15,-7.08,-3.61,0,2,2,0
2981,518,3,0.8213,11.21,13.90,9,15,0.23,-5.16,0,2,2,0
2982,517,3,0.8671,4.74,13.90,9,15,6.14,2.29,0,2,2,0
2983,516,3,0.8327,4.52,13.90,9,15,-4.36,-3.84,0,2,2,0
2984,515,3,0.8868,4.80,13.90,9,15,2.98,-0.80,0,2,2,0
2985,514,3,0.8370,5.78,13.90,9,15,3.75,0.51,1,2,2,0
2986,513,3,0.8846,5.00,13.90,9,15,-1.70,-3.26,1,2,2,0
2987,512,3,0.8584,9.93,13.90,9,15,1.24,0.75,1,0,2,0
2988,511,3,0.8949,5.77,13.90,9,0,3.12,3.33,1,0,2,0
2989,510,3,0.8417,3.28,13.90,9,0,3.42,0.81,1,0,2,0
2990,509,3,0.8574,4.24,13.90,9,0,-2.01,-4.38,0,0,2,0
2991,508,3,0.8871,5.42,13.90,9,0,1.44,0.97,0,0,2,0
2992,507,3,0.8873,5.80,13.90,9,0,-0.47,-1.07,0,0,2,0
2993,506,3,0.8974,-0.14,13.90,9,0,1.25,1.80,0,0,2,0
2994,505,3,0.8581,4.35,13.90,9,0,-0.80,-4.04,1,0,2,0
2995,504,3,0.8885,0.77,13.90,0,0,-0.41,3.21,1,0,2,0
2996,503,3,0.8976,0.62,13.90,0,0,-6.85,3.98,1,0,2,0
2997,502,3,0.9242,-0.04,13.90,0,0,0.76,3.11,1,2,1,0
2998,501,3,0.9157,5.62,13.90,0,0,-5.61,-1.13,0,2,1,0
2999,500,3,0.9111,8.22,13.90,0,0,3.55,-0.88,0,2,1,0
3000,499,3,0.9045,-0.10,13.90,0,0,-6.18,0.81,0,2,1,0
